MatchID,Date,Region,Team_A,Team_B,Map,A_ATK_ban,A_DEF_ban,B_ATK_ban,B_DEF_ban,A_P1,A_P2,A_P3,A_P4,A_P5,B_P1,B_P2,B_P3,B_P4,B_P5,ATK_team,Site,ATK_O1,ATK_O2,ATK_O3,ATK_O4,ATK_O5,DEF_O1,DEF_O2,DEF_O3,DEF_O4,DEF_O5,Winner,ATK_win
0065,2019-06-20,NA,Team Reciprocity,Rogue,Villa,Lion,Echo,Capitao,Maestro,Retro,Mark,Skys,FoxA,LaXInG,Slashug,Ecl9pse,easilyy,VertcL,ShuttleAK,B,Trophy/Statuary,Twitch,Thatcher,Thermite,Nomad,Hibana,Castle,Jager,Smoke,Lesion,Valkyrie,A,False
0065,2019-06-20,NA,Team Reciprocity,Rogue,Villa,Lion,Echo,Capitao,Maestro,Retro,Mark,Skys,FoxA,LaXInG,Slashug,Ecl9pse,easilyy,VertcL,ShuttleAK,A,Aviator/Games,Thatcher,Hibana,Zofia,Nomad,Dokkaebi,Smoke,Pulse,Bandit,Jager,Valkyrie,A,True
0065,2019-06-20,NA,Team Reciprocity,Rogue,Villa,Lion,Echo,Capitao,Maestro,Retro,Mark,Skys,FoxA,LaXInG,Slashug,Ecl9pse,easilyy,VertcL,ShuttleAK,A,Aviator/Games,Thatcher,Hibana,Zofia,Nomad,Dokkaebi,Smoke,Doc,Bandit,Lesion,Valkyrie,A,True
0065,2019-06-20,NA,Team Reciprocity,Rogue,Villa,Lion,Echo,Capitao,Maestro,Retro,Mark,Skys,FoxA,LaXInG,Slashug,Ecl9pse,easilyy,VertcL,ShuttleAK,A,Aviator/Games,Thatcher,Hibana,Zofia,Nomad,Dokkaebi,Smoke,Doc,Bandit,Lesion,Valkyrie,A,True
0065,2019-06-20,NA,Team Reciprocity,Rogue,Villa,Lion,Echo,Capitao,Maestro,Retro,Mark,Skys,FoxA,LaXInG,Slashug,Ecl9pse,easilyy,VertcL,ShuttleAK,A,Trophy/Statuary,Thatcher,Hibana,Zofia,Nomad,Dokkaebi,Mira,Bandit,Lesion,Valkyrie,Doc,A,True
0065,2019-06-20,NA,Team Reciprocity,Rogue,Villa,Lion,Echo,Capitao,Maestro,Retro,Mark,Skys,FoxA,LaXInG,Slashug,Ecl9pse,easilyy,VertcL,ShuttleAK,A,Aviator/Games,Thatcher,Hibana,Zofia,Nomad,Dokkaebi,Smoke,Pulse,Bandit,Jager,Valkyrie,A,True
0065,2019-06-20,NA,Team Reciprocity,Rogue,Villa,Lion,Echo,Capitao,Maestro,Retro,Mark,Skys,FoxA,LaXInG,Slashug,Ecl9pse,easilyy,VertcL,ShuttleAK,A,Trophy/Statuary,Thatcher,Hibana,Zofia,Nomad,Dokkaebi,Mira,Bandit,Lesion,Valkyrie,Doc,B,False
0066,2019-06-20,NA,Spacestation Gaming,Team SoloMid,Villa,Maverick,Maestro,Jackal,Mira,Rampy,Chala,Fultz,ThinkinNade,Bosco,Achieved,Krusher,b1ologic,Beaulo,Merc,B,Aviator/Games,Sledge,Hibana,IQ,Zofia,Ash,Pulse,Kaid,Echo,Lesion,Smoke,B,True
0066,2019-06-20,NA,Spacestation Gaming,Team SoloMid,Villa,Maverick,Maestro,Jackal,Mira,Rampy,Chala,Fultz,ThinkinNade,Bosco,Achieved,Krusher,b1ologic,Beaulo,Merc,B,Aviator/Games,Sledge,Hibana,IQ,Zofia,Ash,Jager,Kaid,Doc,Lesion,Smoke,B,True
0066,2019-06-20,NA,Spacestation Gaming,Team SoloMid,Villa,Maverick,Maestro,Jackal,Mira,Rampy,Chala,Fultz,ThinkinNade,Bosco,Achieved,Krusher,b1ologic,Beaulo,Merc,B,Trophy/Statuary,Sledge,Hibana,Thatcher,Zofia,Ash,Bandit,Jager,Echo,Lesion,Smoke,B,True
0066,2019-06-20,NA,Spacestation Gaming,Team SoloMid,Villa,Maverick,Maestro,Jackal,Mira,Rampy,Chala,Fultz,ThinkinNade,Bosco,Achieved,Krusher,b1ologic,Beaulo,Merc,B,Trophy/Statuary,Sledge,Hibana,IQ,Zofia,Ash,Pulse,Jager,Echo,Lesion,Smoke,B,True
0066,2019-06-20,NA,Spacestation Gaming,Team SoloMid,Villa,Maverick,Maestro,Jackal,Mira,Rampy,Chala,Fultz,ThinkinNade,Bosco,Achieved,Krusher,b1ologic,Beaulo,Merc,B,Trophy/Statuary,Sledge,Hibana,IQ,Zofia,Ash,Valkyrie,Jager,Echo,Lesion,Smoke,A,False
0066,2019-06-20,NA,Spacestation Gaming,Team SoloMid,Villa,Maverick,Maestro,Jackal,Mira,Rampy,Chala,Fultz,ThinkinNade,Bosco,Achieved,Krusher,b1ologic,Beaulo,Merc,B,Aviator/Games,Sledge,Hibana,Thatcher,Zofia,Ash,Jager,Bandit,Doc,Lesion,Smoke,A,False
0066,2019-06-20,NA,Spacestation Gaming,Team SoloMid,Villa,Maverick,Maestro,Jackal,Mira,Rampy,Chala,Fultz,ThinkinNade,Bosco,Achieved,Krusher,b1ologic,Beaulo,Merc,A,Aviator/Games,Lion,Hibana,Nomad,Thatcher,IQ,Pulse,Smoke,Echo,Lesion,Jager,A,True
0066,2019-06-20,NA,Spacestation Gaming,Team SoloMid,Villa,Maverick,Maestro,Jackal,Mira,Rampy,Chala,Fultz,ThinkinNade,Bosco,Achieved,Krusher,b1ologic,Beaulo,Merc,A,Trophy/Statuary,Lion,Hibana,Nomad,Thatcher,IQ,Vigil,Smoke,Doc,Bandit,Jager,A,True
0066,2019-06-20,NA,Spacestation Gaming,Team SoloMid,Villa,Maverick,Maestro,Jackal,Mira,Rampy,Chala,Fultz,ThinkinNade,Bosco,Achieved,Krusher,b1ologic,Beaulo,Merc,A,Dining/Kitchen,Lion,Hibana,Nomad,Thatcher,IQ,Vigil,Castle,Pulse,Lesion,Jager,A,True
0066,2019-06-20,NA,Spacestation Gaming,Team SoloMid,Villa,Maverick,Maestro,Jackal,Mira,Rampy,Chala,Fultz,ThinkinNade,Bosco,Achieved,Krusher,b1ologic,Beaulo,Merc,A,Aviator/Games,Lion,Hibana,Nomad,Thatcher,IQ,Pulse,Smoke,Echo,Bandit,Jager,B,False
0066,2019-06-20,NA,Spacestation Gaming,Team SoloMid,Villa,Maverick,Maestro,Jackal,Mira,Rampy,Chala,Fultz,ThinkinNade,Bosco,Achieved,Krusher,b1ologic,Beaulo,Merc,A,Trophy/Statuary,Lion,Thermite,Nomad,Thatcher,Zofia,Doc,Smoke,Clash,Bandit,Jager,A,True
0066,2019-06-20,NA,Spacestation Gaming,Team SoloMid,Villa,Maverick,Maestro,Jackal,Mira,Rampy,Chala,Fultz,ThinkinNade,Bosco,Achieved,Krusher,b1ologic,Beaulo,Merc,A,Trophy/Statuary,Lion,Thermite,Nomad,Thatcher,IQ,Pulse,Smoke,Echo,Lesion,Jager,B,False
0067,2019-06-20,NA,Evil Geniuses,Susquehanna Soniqs,Kafe,Montagne,Valkyrie,Jackal,Mira,Yung,nvK,geometrics,Canadian,Necrox,supr,Goddess,Avian,GhxsT,Neptunez,B,Bar/Cocktail,Gridlock,Thermite,Thatcher,Zofia,IQ,Smoke,Jager,Mozzie,Echo,Ela,A,False
0067,2019-06-20,NA,Evil Geniuses,Susquehanna Soniqs,Kafe,Montagne,Valkyrie,Jackal,Mira,Yung,nvK,geometrics,Canadian,Necrox,supr,Goddess,Avian,GhxsT,Neptunez,B,Kitchen,Nomad,Thermite,Thatcher,Zofia,IQ,Kaid,Jager,Mute,Bandit,Lesion,A,False
0067,2019-06-20,NA,Evil Geniuses,Susquehanna Soniqs,Kafe,Montagne,Valkyrie,Jackal,Mira,Yung,nvK,geometrics,Canadian,Necrox,supr,Goddess,Avian,GhxsT,Neptunez,B,Reading/Fireplace,Lion,Hibana,Thatcher,Zofia,Sledge,Maestro,Jager,Lesion,Echo,Smoke,B,True
0067,2019-06-20,NA,Evil Geniuses,Susquehanna Soniqs,Kafe,Montagne,Valkyrie,Jackal,Mira,Yung,nvK,geometrics,Canadian,Necrox,supr,Goddess,Avian,GhxsT,Neptunez,B,Bar/Cocktail,Lion,Thermite,Thatcher,Zofia,IQ,Smoke,Jager,Pulse,Echo,Ela,A,False
0067,2019-06-20,NA,Evil Geniuses,Susquehanna Soniqs,Kafe,Montagne,Valkyrie,Jackal,Mira,Yung,nvK,geometrics,Canadian,Necrox,supr,Goddess,Avian,GhxsT,Neptunez,B,Kitchen,Nomad,Thermite,Thatcher,Zofia,IQ,Kaid,Jager,Mute,Bandit,Lesion,A,False
0067,2019-06-20,NA,Evil Geniuses,Susquehanna Soniqs,Kafe,Montagne,Valkyrie,Jackal,Mira,Yung,nvK,geometrics,Canadian,Necrox,supr,Goddess,Avian,GhxsT,Neptunez,B,Fireplace/Mining,Lion,Thermite,Thatcher,Zofia,IQ,Maestro,Jager,Lesion,Echo,Mozzie,A,False
0067,2019-06-20,NA,Evil Geniuses,Susquehanna Soniqs,Kafe,Montagne,Valkyrie,Jackal,Mira,Yung,nvK,geometrics,Canadian,Necrox,supr,Goddess,Avian,GhxsT,Neptunez,A,Fireplace/Mining,Thermite,Thatcher,IQ,Zofia,Lion,Alibi,Maestro,Castle,Lesion,Vigil,B,False
0067,2019-06-20,NA,Evil Geniuses,Susquehanna Soniqs,Kafe,Montagne,Valkyrie,Jackal,Mira,Yung,nvK,geometrics,Canadian,Necrox,supr,Goddess,Avian,GhxsT,Neptunez,A,Kitchen,Thermite,Ash,Twitch,Zofia,Lion,Bandit,Doc,Castle,Pulse,Maestro,A,True
0067,2019-06-20,NA,Evil Geniuses,Susquehanna Soniqs,Kafe,Montagne,Valkyrie,Jackal,Mira,Yung,nvK,geometrics,Canadian,Necrox,supr,Goddess,Avian,GhxsT,Neptunez,A,Bar/Cocktail,Thermite,Ash,Twitch,Buck,Lion,Mozzie,Maestro,Kaid,Smoke,Jager,B,False
0067,2019-06-20,NA,Evil Geniuses,Susquehanna Soniqs,Kafe,Montagne,Valkyrie,Jackal,Mira,Yung,nvK,geometrics,Canadian,Necrox,supr,Goddess,Avian,GhxsT,Neptunez,A,Kitchen,Thermite,Ash,Twitch,Sledge,Lion,Bandit,Doc,Castle,Lesion,Maestro,A,True
0068,2019-06-20,NA,DarkZero Esports,92 Dream Team,Border,Buck,Mira,Capitao,Echo,Mint,BC,Hotancold,Hyper,Nyx,Tomas,Doodle,Hyena,PiXeL,Rexen,A,Armory/Archives,Zofia,Thatcher,Thermite,Twitch,Ash,Smoke,Valkyrie,Maestro,Bandit,Jager,B,False
0068,2019-06-20,NA,DarkZero Esports,92 Dream Team,Border,Buck,Mira,Capitao,Echo,Mint,BC,Hotancold,Hyper,Nyx,Tomas,Doodle,Hyena,PiXeL,Rexen,A,Ventilation/Workshop,Zofia,Thatcher,Thermite,Twitch,Ash,Smoke,Vigil,Maestro,Mozzie,Jager,B,False
0068,2019-06-20,NA,DarkZero Esports,92 Dream Team,Border,Buck,Mira,Capitao,Echo,Mint,BC,Hotancold,Hyper,Nyx,Tomas,Doodle,Hyena,PiXeL,Rexen,A,Bathroom/Tellers,Zofia,Thatcher,Thermite,Twitch,Ash,Smoke,Mute,Maestro,Castle,Jager,B,False
0068,2019-06-20,NA,DarkZero Esports,92 Dream Team,Border,Buck,Mira,Capitao,Echo,Mint,BC,Hotancold,Hyper,Nyx,Tomas,Doodle,Hyena,PiXeL,Rexen,A,Armory/Archives,Zofia,Thatcher,Thermite,Twitch,Ash,Smoke,Valkyrie,Maestro,Bandit,Jager,B,False
0068,2019-06-20,NA,DarkZero Esports,92 Dream Team,Border,Buck,Mira,Capitao,Echo,Mint,BC,Hotancold,Hyper,Nyx,Tomas,Doodle,Hyena,PiXeL,Rexen,A,Ventilation/Workshop,Zofia,Thatcher,Thermite,Twitch,Ash,Smoke,Valkyrie,Maestro,Mozzie,Jager,A,True
0068,2019-06-20,NA,DarkZero Esports,92 Dream Team,Border,Buck,Mira,Capitao,Echo,Mint,BC,Hotancold,Hyper,Nyx,Tomas,Doodle,Hyena,PiXeL,Rexen,A,Ventilation/Workshop,Sledge,Thatcher,Thermite,Twitch,Ash,Smoke,Valkyrie,Maestro,Lesion,Jager,B,False
0068,2019-06-20,NA,DarkZero Esports,92 Dream Team,Border,Buck,Mira,Capitao,Echo,Mint,BC,Hotancold,Hyper,Nyx,Tomas,Doodle,Hyena,PiXeL,Rexen,B,Armory/Archives,Zofia,Sledge,Thermite,Thatcher,Twitch,Bandit,Smoke,Maestro,Lesion,Jager,B,True
0068,2019-06-20,NA,DarkZero Esports,92 Dream Team,Border,Buck,Mira,Capitao,Echo,Mint,BC,Hotancold,Hyper,Nyx,Tomas,Doodle,Hyena,PiXeL,Rexen,B,Ventilation/Workshop,Zofia,Sledge,Thermite,Thatcher,Twitch,Castle,Valkyrie,Doc,Lesion,Maestro,B,True
0069,2019-06-25,NA,DarkZero Esports,Rogue,Bank,Jackal,Mira,Hibana,Maestro,Hotancold,Nyx,Hyper,BC,Mint,Slashug,easilyy,Ecl9pse,ShuttleAK,VertcL,A,Lockers/CCTV,Thermite,IQ,Capitao,Thatcher,Maverick,Echo,Smoke,Pulse,Valkyrie,Mute,A,True
0069,2019-06-25,NA,DarkZero Esports,Rogue,Bank,Jackal,Mira,Hibana,Maestro,Hotancold,Nyx,Hyper,BC,Mint,Slashug,easilyy,Ecl9pse,ShuttleAK,VertcL,A,Lockers/CCTV,Thermite,IQ,Capitao,Thatcher,Maverick,Echo,Smoke,Pulse,Valkyrie,Mute,A,True
0069,2019-06-25,NA,DarkZero Esports,Rogue,Bank,Jackal,Mira,Hibana,Maestro,Hotancold,Nyx,Hyper,BC,Mint,Slashug,easilyy,Ecl9pse,ShuttleAK,VertcL,A,Executive/CEO,Thermite,IQ,Capitao,Thatcher,Zofia,Castle,Echo,Doc,Mozzie,Rook,A,True
0069,2019-06-25,NA,DarkZero Esports,Rogue,Bank,Jackal,Mira,Hibana,Maestro,Hotancold,Nyx,Hyper,BC,Mint,Slashug,easilyy,Ecl9pse,ShuttleAK,VertcL,A,Executive/CEO,Thermite,Ash,Capitao,Thatcher,IQ,Vigil,Smoke,Echo,Valkyrie,Rook,B,False
0069,2019-06-25,NA,DarkZero Esports,Rogue,Bank,Jackal,Mira,Hibana,Maestro,Hotancold,Nyx,Hyper,BC,Mint,Slashug,easilyy,Ecl9pse,ShuttleAK,VertcL,A,Tellers/Archives,Thermite,IQ,Capitao,Thatcher,Maverick,Vigil,Castle,Echo,Mute,Ela,A,True
0069,2019-06-25,NA,DarkZero Esports,Rogue,Bank,Jackal,Mira,Hibana,Maestro,Hotancold,Nyx,Hyper,BC,Mint,Slashug,easilyy,Ecl9pse,ShuttleAK,VertcL,A,Lockers/CCTV,Thermite,IQ,Capitao,Thatcher,Maverick,Echo,Smoke,Pulse,Valkyrie,Vigil,B,False
0069,2019-06-25,NA,DarkZero Esports,Rogue,Bank,Jackal,Mira,Hibana,Maestro,Hotancold,Nyx,Hyper,BC,Mint,Slashug,easilyy,Ecl9pse,ShuttleAK,VertcL,B,Lockers/CCTV,Capitao,Thermite,Thatcher,Maverick,Nomad,Echo,Castle,Mute,Mozzie,Smoke,A,False
0069,2019-06-25,NA,DarkZero Esports,Rogue,Bank,Jackal,Mira,Hibana,Maestro,Hotancold,Nyx,Hyper,BC,Mint,Slashug,easilyy,Ecl9pse,ShuttleAK,VertcL,B,Executive/CEO,Capitao,Thermite,Zofia,IQ,Thatcher,Echo,Pulse,Doc,Lesion,Smoke,A,False
0069,2019-06-25,NA,DarkZero Esports,Rogue,Bank,Jackal,Mira,Hibana,Maestro,Hotancold,Nyx,Hyper,BC,Mint,Slashug,easilyy,Ecl9pse,ShuttleAK,VertcL,B,Tellers/Archives,Capitao,Thermite,Zofia,IQ,Thatcher,Mozzie,Doc,Valkyrie,Lesion,Pulse,A,False
0070,2019-06-25,NA,Susquehanna Soniqs,Luminosity Gaming (formerly '92 DT),Coastline,Buck,Pulse,Lion,Mira,Avian,Goddess,supr,GhxsT,Neptunez,Tomas,Hyena,Doodle,PiXeL,Rexen,A,Hookah/Billiards,Capitao,Hibana,Nomad,Zofia,IQ,Smoke,Maestro,Lesion,Valkyrie,Jager,B,False
0070,2019-06-25,NA,Susquehanna Soniqs,Luminosity Gaming (formerly '92 DT),Coastline,Buck,Pulse,Lion,Mira,Avian,Goddess,supr,GhxsT,Neptunez,Tomas,Hyena,Doodle,PiXeL,Rexen,A,Kitchen/Service,Capitao,Hibana,Nomad,Zofia,IQ,Smoke,Maestro,Lesion,Valkyrie,Jager,B,False
0070,2019-06-25,NA,Susquehanna Soniqs,Luminosity Gaming (formerly '92 DT),Coastline,Buck,Pulse,Lion,Mira,Avian,Goddess,supr,GhxsT,Neptunez,Tomas,Hyena,Doodle,PiXeL,Rexen,A,Blue/Sunrise,Capitao,Hibana,Nomad,Zofia,IQ,Smoke,Maestro,Castle,Valkyrie,Jager,A,True
0070,2019-06-25,NA,Susquehanna Soniqs,Luminosity Gaming (formerly '92 DT),Coastline,Buck,Pulse,Lion,Mira,Avian,Goddess,supr,GhxsT,Neptunez,Tomas,Hyena,Doodle,PiXeL,Rexen,A,Hookah/Billiards,Capitao,Hibana,Nomad,Zofia,IQ,Smoke,Maestro,Mozzie,Valkyrie,Jager,B,False
0070,2019-06-25,NA,Susquehanna Soniqs,Luminosity Gaming (formerly '92 DT),Coastline,Buck,Pulse,Lion,Mira,Avian,Goddess,supr,GhxsT,Neptunez,Tomas,Hyena,Doodle,PiXeL,Rexen,A,Kitchen/Service,Capitao,Hibana,Nomad,Zofia,IQ,Lesion,Maestro,Valkyrie,Mozzie,Jager,A,True
0070,2019-06-25,NA,Susquehanna Soniqs,Luminosity Gaming (formerly '92 DT),Coastline,Buck,Pulse,Lion,Mira,Avian,Goddess,supr,GhxsT,Neptunez,Tomas,Hyena,Doodle,PiXeL,Rexen,A,Blue/Sunrise,Capitao,Hibana,Nomad,Zofia,IQ,Smoke,Maestro,Valkyrie,Mozzie,Jager,B,False
0070,2019-06-25,NA,Susquehanna Soniqs,Luminosity Gaming (formerly '92 DT),Coastline,Buck,Pulse,Lion,Mira,Avian,Goddess,supr,GhxsT,Neptunez,Tomas,Hyena,Doodle,PiXeL,Rexen,B,Hookah/Billiards,Sledge,IQ,Hibana,Nomad,Twitch,Mozzie,Maestro,Castle,Smoke,Jager,B,True
0070,2019-06-25,NA,Susquehanna Soniqs,Luminosity Gaming (formerly '92 DT),Coastline,Buck,Pulse,Lion,Mira,Avian,Goddess,supr,GhxsT,Neptunez,Tomas,Hyena,Doodle,PiXeL,Rexen,B,Kitchen/Service,Sledge,Blackbeard,Hibana,Nomad,Twitch,Doc,Maestro,Valkyrie,Smoke,Mozzie,A,False
0070,2019-06-25,NA,Susquehanna Soniqs,Luminosity Gaming (formerly '92 DT),Coastline,Buck,Pulse,Lion,Mira,Avian,Goddess,supr,GhxsT,Neptunez,Tomas,Hyena,Doodle,PiXeL,Rexen,B,Hookah/Billiards,Sledge,IQ,Hibana,Nomad,Twitch,Bandit,Maestro,Castle,Smoke,Jager,A,False
0070,2019-06-25,NA,Susquehanna Soniqs,Luminosity Gaming (formerly '92 DT),Coastline,Buck,Pulse,Lion,Mira,Avian,Goddess,supr,GhxsT,Neptunez,Tomas,Hyena,Doodle,PiXeL,Rexen,B,Penthouse/Theater,Sledge,Capitao,Zofia,Nomad,Twitch,Doc,Smoke,Valkyrie,Jager,Maestro,A,False
0070,2019-06-25,NA,Susquehanna Soniqs,Luminosity Gaming (formerly '92 DT),Coastline,Buck,Pulse,Lion,Mira,Avian,Goddess,supr,GhxsT,Neptunez,Tomas,Hyena,Doodle,PiXeL,Rexen,B,Kitchen/Service,Ash,Capitao,Zofia,Nomad,Twitch,Doc,Maestro,Valkyrie,Smoke,Mozzie,A,False
0070,2019-06-25,NA,Susquehanna Soniqs,Luminosity Gaming (formerly '92 DT),Coastline,Buck,Pulse,Lion,Mira,Avian,Goddess,supr,GhxsT,Neptunez,Tomas,Hyena,Doodle,PiXeL,Rexen,B,Blue/Sunrise,Sledge,Capitao,Zofia,Nomad,Twitch,Castle,Maestro,Valkyrie,Smoke,Jager,B,True
0071,2019-06-25,NA,Evil Geniuses,Team SoloMid,Bank,Jackal,Echo,Lion,Mira,Yung,Necrox,Canadian,nvK,geometrics,Achieved,Beaulo,Krusher,b1ologic,Merc,B,Executive/CEO,Thatcher,Hibana,Thermite,IQ,Zofia,Clash,Doc,Lesion,Maestro,Valkyrie,B,True
0071,2019-06-25,NA,Evil Geniuses,Team SoloMid,Bank,Jackal,Echo,Lion,Mira,Yung,Necrox,Canadian,nvK,geometrics,Achieved,Beaulo,Krusher,b1ologic,Merc,B,Lockers/CCTV,Thatcher,Hibana,Thermite,Ash,Zofia,Maestro,Smoke,Valkyrie,Jager,Mozzie,A,False
0071,2019-06-25,NA,Evil Geniuses,Team SoloMid,Bank,Jackal,Echo,Lion,Mira,Yung,Necrox,Canadian,nvK,geometrics,Achieved,Beaulo,Krusher,b1ologic,Merc,B,Executive/CEO,Thatcher,Hibana,Thermite,Ash,Zofia,Jager,Doc,Kaid,Maestro,Valkyrie,B,True
0071,2019-06-25,NA,Evil Geniuses,Team SoloMid,Bank,Jackal,Echo,Lion,Mira,Yung,Necrox,Canadian,nvK,geometrics,Achieved,Beaulo,Krusher,b1ologic,Merc,B,Tellers/Archives,Thatcher,Ash,Thermite,IQ,Zofia,Smoke,Castle,Mozzie,Doc,Valkyrie,A,False
0071,2019-06-25,NA,Evil Geniuses,Team SoloMid,Bank,Jackal,Echo,Lion,Mira,Yung,Necrox,Canadian,nvK,geometrics,Achieved,Beaulo,Krusher,b1ologic,Merc,B,Lockers/CCTV,Thatcher,Hibana,Thermite,IQ,Zofia,Maestro,Smoke,Kaid,Jager,Valkyrie,A,False
0071,2019-06-25,NA,Evil Geniuses,Team SoloMid,Bank,Jackal,Echo,Lion,Mira,Yung,Necrox,Canadian,nvK,geometrics,Achieved,Beaulo,Krusher,b1ologic,Merc,B,Staff/Open,Sledge,Twitch,Thermite,IQ,Zofia,Castle,Maestro,Valkyrie,Doc,Lesion,B,True
0071,2019-06-25,NA,Evil Geniuses,Team SoloMid,Bank,Jackal,Echo,Lion,Mira,Yung,Necrox,Canadian,nvK,geometrics,Achieved,Beaulo,Krusher,b1ologic,Merc,A,Lockers/CCTV,Thermite,Hibana,Zofia,Thatcher,Capitao,Pulse,Castle,Maestro,Smoke,Valkyrie,A,True
0071,2019-06-25,NA,Evil Geniuses,Team SoloMid,Bank,Jackal,Echo,Lion,Mira,Yung,Necrox,Canadian,nvK,geometrics,Achieved,Beaulo,Krusher,b1ologic,Merc,A,Executive/CEO,Thermite,Hibana,Montagne,Thatcher,Capitao,Valkyrie,Castle,Smoke,Maestro,Doc,A,True
0071,2019-06-25,NA,Evil Geniuses,Team SoloMid,Bank,Jackal,Echo,Lion,Mira,Yung,Necrox,Canadian,nvK,geometrics,Achieved,Beaulo,Krusher,b1ologic,Merc,A,Tellers/Archives,Thermite,Hibana,Ash,Thatcher,Capitao,Castle,Valkyrie,Mute,Lesion,Doc,B,False
0071,2019-06-25,NA,Evil Geniuses,Team SoloMid,Bank,Jackal,Echo,Lion,Mira,Yung,Necrox,Canadian,nvK,geometrics,Achieved,Beaulo,Krusher,b1ologic,Merc,A,Lockers/CCTV,Thermite,Hibana,Zofia,Thatcher,Capitao,Pulse,Castle,Maestro,Smoke,Valkyrie,A,True
0071,2019-06-25,NA,Evil Geniuses,Team SoloMid,Bank,Jackal,Echo,Lion,Mira,Yung,Necrox,Canadian,nvK,geometrics,Achieved,Beaulo,Krusher,b1ologic,Merc,A,Executive/CEO,Thermite,Hibana,Zofia,IQ,Capitao,Valkyrie,Castle,Smoke,Lesion,Doc,A,True
0072,2019-06-25,NA,Team Reciprocity,Spacestation Gaming,Bank,Hibana,Valkyrie,Nomad,Mira,Skys,FoxA,LaXInG,Retro,Mark,ThinkinNade,Rampy,Chala,Bosco,Fultz,A,Lockers/CCTV,Thermite,Maverick,Thatcher,Jackal,Zofia,Mute,Jager,Maestro,Smoke,Pulse,B,False
0072,2019-06-25,NA,Team Reciprocity,Spacestation Gaming,Bank,Hibana,Valkyrie,Nomad,Mira,Skys,FoxA,LaXInG,Retro,Mark,ThinkinNade,Rampy,Chala,Bosco,Fultz,A,Executive/CEO,Thermite,Maverick,Thatcher,Jackal,Zofia,Castle,Pulse,Maestro,Doc,Smoke,A,True
0072,2019-06-25,NA,Team Reciprocity,Spacestation Gaming,Bank,Hibana,Valkyrie,Nomad,Mira,Skys,FoxA,LaXInG,Retro,Mark,ThinkinNade,Rampy,Chala,Bosco,Fultz,A,Executive/CEO,Thermite,IQ,Thatcher,Jackal,Zofia,Castle,Pulse,Maestro,Doc,Echo,B,False
0072,2019-06-25,NA,Team Reciprocity,Spacestation Gaming,Bank,Hibana,Valkyrie,Nomad,Mira,Skys,FoxA,LaXInG,Retro,Mark,ThinkinNade,Rampy,Chala,Bosco,Fultz,A,Lockers/CCTV,Thermite,Maverick,Thatcher,Jackal,Zofia,Mute,Jager,Maestro,Smoke,Pulse,A,True
0072,2019-06-25,NA,Team Reciprocity,Spacestation Gaming,Bank,Hibana,Valkyrie,Nomad,Mira,Skys,FoxA,LaXInG,Retro,Mark,ThinkinNade,Rampy,Chala,Bosco,Fultz,A,Lockers/CCTV,Thermite,Maverick,Thatcher,Jackal,Zofia,Mute,Kaid,Maestro,Smoke,Pulse,B,False
0072,2019-06-25,NA,Team Reciprocity,Spacestation Gaming,Bank,Hibana,Valkyrie,Nomad,Mira,Skys,FoxA,LaXInG,Retro,Mark,ThinkinNade,Rampy,Chala,Bosco,Fultz,A,Staff/Open,Thermite,Sledge,Thatcher,Jackal,Ash,Lesion,Castle,Maestro,Mozzie,Smoke,A,True
0072,2019-06-25,NA,Team Reciprocity,Spacestation Gaming,Bank,Hibana,Valkyrie,Nomad,Mira,Skys,FoxA,LaXInG,Retro,Mark,ThinkinNade,Rampy,Chala,Bosco,Fultz,B,Lockers/CCTV,Thatcher,Jackal,Thermite,Ash,Maverick,Mute,Lesion,Mozzie,Pulse,Castle,A,False
0072,2019-06-25,NA,Team Reciprocity,Spacestation Gaming,Bank,Hibana,Valkyrie,Nomad,Mira,Skys,FoxA,LaXInG,Retro,Mark,ThinkinNade,Rampy,Chala,Bosco,Fultz,B,Executive/CEO,Thatcher,Zofia,Thermite,Ash,Jackal,Vigil,Maestro,Echo,Castle,Lesion,B,True
0072,2019-06-25,NA,Team Reciprocity,Spacestation Gaming,Bank,Hibana,Valkyrie,Nomad,Mira,Skys,FoxA,LaXInG,Retro,Mark,ThinkinNade,Rampy,Chala,Bosco,Fultz,B,Executive/CEO,Thatcher,Zofia,Thermite,Ash,Jackal,Vigil,Maestro,Mozzie,Castle,Lesion,A,False
0072,2019-06-25,NA,Team Reciprocity,Spacestation Gaming,Bank,Hibana,Valkyrie,Nomad,Mira,Skys,FoxA,LaXInG,Retro,Mark,ThinkinNade,Rampy,Chala,Bosco,Fultz,B,Lockers/CCTV,Thatcher,Jackal,Thermite,Ash,Maverick,Mute,Lesion,Mozzie,Pulse,Castle,A,False
0072,2019-06-25,NA,Team Reciprocity,Spacestation Gaming,Bank,Hibana,Valkyrie,Nomad,Mira,Skys,FoxA,LaXInG,Retro,Mark,ThinkinNade,Rampy,Chala,Bosco,Fultz,B,Tellers/Archives,Thatcher,Buck,Thermite,Ash,Jackal,Kaid,Caveira,Doc,Mute,Castle,B,True
